,id,tweet,label,text
8232,909,Trump says he would mobilize military to distribute coronavirus vaccine when it’s ready https://t.co/8e8X7874BB,1,Trump says he would mobilize military to distribute coronavirus vaccine when it’s ready https://t.co/8e8X7874BB
4072,826,Only Donald Trump could make the coronavirus about him. This president is dangerous. https://t.co/lYGNrAylDW,1,Only Donald Trump could make the coronavirus about him. This president is dangerous. https://t.co/lYGNrAylDW
6247,1771,#IndiaFightsCorona: #COVID19 testing capacity has increased significantly - from 10 tests per day on 30 January 2020 to touching 1 Million tests per day on 21 August 2020: @ProfBhargava DG @ICMRDELHI https://t.co/4iDHrvyrIH,0,#IndiaFightsCorona: #COVID19 testing capacity has increased significantly - from 10 tests per day on 30 January 2020 to touching 1 Million tests per day on 21 August 2020: @ProfBhargava DG @ICMRDELHI https://t.co/4iDHrvyrIH
7477,287,“For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.”,1,“For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.”
1519,637,Take action to #slowthespread of #COVID19. Wear a cloth face covering in public spaces keep at least 6 feet of physical distance and frequently wash your hands. Learn more: https://t.co/DmfPOB7nbu. https://t.co/50ha5f7aNT,0,Take action to #slowthespread of #COVID19. Wear a cloth face covering in public spaces keep at least 6 feet of physical distance and frequently wash your hands. Learn more: https://t.co/DmfPOB7nbu. https://t.co/50ha5f7aNT
5973,3,"COVID-19 Is Caused By A Bacterium, Not Virus And Can Be Treated With Aspirin",1,"COVID-19 Is Caused By A Bacterium, Not Virus And Can Be Treated With Aspirin"
1378,2398,UPDATE #COVID19 in Damascus Syria ➡️An estimated 1.25% of COVID19 deaths are reported ➡️4380 COVID19 deaths may have been missed as of 2nd September 2020 ➡️Damascus is at a much later stage in its epidemic than indicated by surveillance reports 👇Report https://t.co/sYsILcsiTH https://t.co/20CzZCj0qE,0,UPDATE #COVID19 in Damascus Syria ➡️An estimated 1.25% of COVID19 deaths are reported ➡️4380 COVID19 deaths may have been missed as of 2nd September 2020 ➡️Damascus is at a much later stage in its epidemic than indicated by surveillance reports 👇Report https://t.co/sYsILcsiTH https://t.co/20CzZCj0qE
1023,1457,553 new cases of #COVID19; Lagos-378 FCT-52 Delta-23 Edo-22 Rivers-14 Ogun-13 Kaduna-12 Kano-9 Borno-7 Katsina-6 Jigawa-5 Oyo-5 Yobe-3 Plateau-3 Osun-1 9855 cases of #COVID19Nigeria Discharged: 2856 Deaths: 273 https://t.co/uIP0zHQeEE,0,553 new cases of #COVID19; Lagos-378 FCT-52 Delta-23 Edo-22 Rivers-14 Ogun-13 Kaduna-12 Kano-9 Borno-7 Katsina-6 Jigawa-5 Oyo-5 Yobe-3 Plateau-3 Osun-1 9855 cases of #COVID19Nigeria Discharged: 2856 Deaths: 273 https://t.co/uIP0zHQeEE
2587,260,Most of you know this by now but there is a very strong weekend effect that hits on Sundays and Mondays especially in the reporting of COVID-19 deaths. Sundays are highlighted in red below. https://t.co/fpaDhxolj0,0,Most of you know this by now but there is a very strong weekend effect that hits on Sundays and Mondays especially in the reporting of COVID-19 deaths. Sundays are highlighted in red below. https://t.co/fpaDhxolj0
7820,833,At this stage only the man will be counted as a confirmed case as he has returned a weak positive result on the PCR test. The other family members will be recorded as probable cases.,0,At this stage only the man will be counted as a confirmed case as he has returned a weak positive result on the PCR test. The other family members will be recorded as probable cases.
2857,914,Claim that Dr. Fauci said every American should be microchipped.,1,Claim that Dr. Fauci said every American should be microchipped.
6063,3961,• Businesses and offices can reopen for staff and customers. Services can be provided in peoples’ homes. • Hairdressers and beauticians can reopen but must wear PPE. • Hospitality businesses can reopen but patrons must be seated separate and have single servers.,0,• Businesses and offices can reopen for staff and customers. Services can be provided in peoples’ homes. • Hairdressers and beauticians can reopen but must wear PPE. • Hospitality businesses can reopen but patrons must be seated separate and have single servers.
6745,1229,Chief Minister has issued a new Curfew Timings from Tomorrow Shop Timing Will Be Morning 9.00 am to 6.00pm,1,Chief Minister has issued a new Curfew Timings from Tomorrow Shop Timing Will Be Morning 9.00 am to 6.00pm
1629,1771,A Woman is Making Covid-19 Masks out of Her Panties https://t.co/ZbjMzgxDjh #coronavirus #ebay #panties #coronavirusmasks #fleamarkets,1,A Woman is Making Covid-19 Masks out of Her Panties https://t.co/ZbjMzgxDjh #coronavirus #ebay #panties #coronavirusmasks #fleamarkets
4526,849,Coronavirus may have spread due to the consumption of bat soup according to scientists.,1,Coronavirus may have spread due to the consumption of bat soup according to scientists.
3523,616,As at 09:30 pm 7th April there are 254 confirmed cases 44 discharged 6 deaths For more info- https://t.co/zQrpNeOfet Lagos- 130 FCT- 50 Osun- 20 Oyo- 11 Edo- 11 Bauchi- 6 Akwa Ibom- 5 Kaduna- 5 Ogun- 4 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Ondo- 1 Kwara- 2 Delta- 1 Katsina-1,0,As at 09:30 pm 7th April there are 254 confirmed cases 44 discharged 6 deaths For more info- https://t.co/zQrpNeOfet Lagos- 130 FCT- 50 Osun- 20 Oyo- 11 Edo- 11 Bauchi- 6 Akwa Ibom- 5 Kaduna- 5 Ogun- 4 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Ondo- 1 Kwara- 2 Delta- 1 Katsina-1
5784,4078,Film star Aamir Khan distributed 15 thousand rupees to the poor in flour bags.,1,Film star Aamir Khan distributed 15 thousand rupees to the poor in flour bags.
3607,303,"Donald Trump has claimed he ""up-played"" the seriousness of the coronavirus pandemic - despite admitting earlier this year he had ""wanted to always play it down"" https://t.co/wEgnnZzrNW",0,"Donald Trump has claimed he ""up-played"" the seriousness of the coronavirus pandemic - despite admitting earlier this year he had ""wanted to always play it down"" https://t.co/wEgnnZzrNW"
7930,3172,You will notice California has a major adjustment. We are switching back to state data from other more frequently updated sources. This should be a one-time adjustment. More discussion here: https://t.co/74cFcDD6xl And context on California here: https://t.co/EbClrCf6Q3,0,You will notice California has a major adjustment. We are switching back to state data from other more frequently updated sources. This should be a one-time adjustment. More discussion here: https://t.co/74cFcDD6xl And context on California here: https://t.co/EbClrCf6Q3
234,746,"Weaponizing Coronaviruses with Pentagon Funding at Chinese Military Lab. Director of Center for Emerging Infectious Diseases at Wuhan Institute of Virology, collects bat viruses &amp; uses genetic engineering to make them more lethal &amp; able to infect humans..
https://t.co/PpLcpPYaIu https://t.co/jsNqdmSdfD",1,"Weaponizing Coronaviruses with Pentagon Funding at Chinese Military Lab. Director of Center for Emerging Infectious Diseases at Wuhan Institute of Virology, collects bat viruses &amp; uses genetic engineering to make them more lethal &amp; able to infect humans..
https://t.co/PpLcpPYaIu https://t.co/jsNqdmSdfD"
5666,4737,"NEWS! Lockdown and social distancing isn’t necessary if you are really horny, insists Professor Neil Ferguson https://t.co/8VDjacf3L2 https://t.co/KdhyjjSLsl",1,"NEWS! Lockdown and social distancing isn’t necessary if you are really horny, insists Professor Neil Ferguson https://t.co/8VDjacf3L2 https://t.co/KdhyjjSLsl"
3796,4457,"#कल_9सितम्बर_याद_है_ना

Raise your voice against:

🔹️GDP crash

🔹️Massive unemployment

🔹️Rising coronavirus cases

🔹️Sale of profit-making PSU's

🔹️Increasing farmer suicide

🔹️Rise in crimes against women https://t.co/EkL8b7hXzh",1,"#कल_9सितम्बर_याद_है_ना

Raise your voice against:

🔹️GDP crash

🔹️Massive unemployment

🔹️Rising coronavirus cases

🔹️Sale of profit-making PSU's

🔹️Increasing farmer suicide

🔹️Rise in crimes against women https://t.co/EkL8b7hXzh"
4118,279,A video shot in an empty Brazilian emergency hospital which would therefore infirm the presence of a new spike in Covid-19 cases in the country.,1,A video shot in an empty Brazilian emergency hospital which would therefore infirm the presence of a new spike in Covid-19 cases in the country.
3800,6008,"Researchers claim 100 percent cure rate vs. covid-19 in 100+ patient trial conducted in Ecuador, using intravenous chlorine dioxide.",1,"Researchers claim 100 percent cure rate vs. covid-19 in 100+ patient trial conducted in Ecuador, using intravenous chlorine dioxide."
5507,6378,Acc to @CDCgov &amp; @WHO there is currently no evidence that #COVID19 can be transmitted by mosquitoes. Based on available research person-to-person transmission of #novel #coronavirus (via respiratory droplets) remains the main source of #COVID_19 infection. https://t.co/TwEf6e8r6k,0,Acc to @CDCgov &amp; @WHO there is currently no evidence that #COVID19 can be transmitted by mosquitoes. Based on available research person-to-person transmission of #novel #coronavirus (via respiratory droplets) remains the main source of #COVID_19 infection. https://t.co/TwEf6e8r6k
6555,857,In #WestChamparan District #Bihar there have been 780 total #COVID19 positive cases of which 442 are active #COVID_19 cases. For bed availability kindly contact the District Control Room: 06254-246144 @MoHFW_INDIA @drharshvardhan @DrHVoffice @nildeoreIAS @BiharHealthDept https://t.co/Z7y4gtVhQm,0,In #WestChamparan District #Bihar there have been 780 total #COVID19 positive cases of which 442 are active #COVID_19 cases. For bed availability kindly contact the District Control Room: 06254-246144 @MoHFW_INDIA @drharshvardhan @DrHVoffice @nildeoreIAS @BiharHealthDept https://t.co/Z7y4gtVhQm
1948,936,Authorities have identified that the international chemical-warfare terrorist ‘Samuel Whitcomb Hyde’ is behind the deadly China ‘coronavirus.'”,1,Authorities have identified that the international chemical-warfare terrorist ‘Samuel Whitcomb Hyde’ is behind the deadly China ‘coronavirus.'”
7895,1211,Our models estimate that #Virginia has a high positive test rate and is near full ICU capacity. Virginia has an elevated risk based on our #ReopeningSafely metrics. Learn more: https://t.co/W1Kv1OsBTp https://t.co/jHP0ZXZ9Og,0,Our models estimate that #Virginia has a high positive test rate and is near full ICU capacity. Virginia has an elevated risk based on our #ReopeningSafely metrics. Learn more: https://t.co/W1Kv1OsBTp https://t.co/jHP0ZXZ9Og
5597,5342,Spanish Education minister Isabel Celaá wore purple latex gloves on a Women's Day demonstration because she was afraid of the coronavirus.,1,Spanish Education minister Isabel Celaá wore purple latex gloves on a Women's Day demonstration because she was afraid of the coronavirus.
