,id,tweet,label,text
7977,6330,CDC tracks 12 different forecasting models of possible #COVID19 deaths in the US. As of May 11 all forecast an increase in deaths in the coming weeks and a cumulative total exceeding 100000 by June 1. See national &amp; state forecasts: https://t.co/Ft6cgmaMPX. https://t.co/jX4fQK5Q1V,0,CDC tracks 12 different forecasting models of possible #COVID19 deaths in the US. As of May 11 all forecast an increase in deaths in the coming weeks and a cumulative total exceeding 100000 by June 1. See national &amp; state forecasts: https://t.co/Ft6cgmaMPX. https://t.co/jX4fQK5Q1V
836,2929,As India records over 19000 positive cases the total confirmed case count crosses six lakh in the country. More than half of them have recovered. Delhi CM Arvind Kejriwal launches plasma bank in the capital through videoconferencing today. #COVIDー19 #CoronavirusFacts https://t.co/tguW34cdJy,1,As India records over 19000 positive cases the total confirmed case count crosses six lakh in the country. More than half of them have recovered. Delhi CM Arvind Kejriwal launches plasma bank in the capital through videoconferencing today. #COVIDー19 #CoronavirusFacts https://t.co/tguW34cdJy
3471,215,An even better piece of news: states reported fewer than 500 deaths. That hadn't happened since March. Yes there will probably be a larger number of deaths reported tomorrow as lagging weekend data gets posted but it is a significant pandemic milestone. https://t.co/DfIu3I5agZ,0,An even better piece of news: states reported fewer than 500 deaths. That hadn't happened since March. Yes there will probably be a larger number of deaths reported tomorrow as lagging weekend data gets posted but it is a significant pandemic milestone. https://t.co/DfIu3I5agZ
4697,5524,COVID-19 Update​ ​ We have 9 new cases of COVID-19 today - 4 are imported and 5 are in the community. ​ ​ 15 previously reported cases are considered to have recovered today. Our total number of active cases is 131. Of these 24 are imported cases in managed isolation facilities.,0,COVID-19 Update​ ​ We have 9 new cases of COVID-19 today - 4 are imported and 5 are in the community. ​ ​ 15 previously reported cases are considered to have recovered today. Our total number of active cases is 131. Of these 24 are imported cases in managed isolation facilities.
7069,5465,"Says Sarah Huckabee Sanders tweeted, ???It???s ???odd??? that the ANTIFA insurgency happened just as COVID-19 loses steam It???s ???odd??? that COVID-19 happened the moment impeachment failed. It???s ???odd??? that impeachment happened the moment Russian hoax failed. The Russian hoax happened because Hillary lost? Notice the pattern???�",1,"Says Sarah Huckabee Sanders tweeted, ???It???s ???odd??? that the ANTIFA insurgency happened just as COVID-19 loses steam It???s ???odd??? that COVID-19 happened the moment impeachment failed. It???s ???odd??? that impeachment happened the moment Russian hoax failed. The Russian hoax happened because Hillary lost? Notice the pattern???�"
2171,407,Bollywoof actor Aamir Khan has anonymously donated Rs 15000 to people living in a slum.,1,Bollywoof actor Aamir Khan has anonymously donated Rs 15000 to people living in a slum.
7630,4462,A video has been viewed tens of thousands of times on Facebook Twitter and YouTube alongside a claim it shows Italian nationals expressing their gratitude to China for providing aid during the novel coronavirus pandemic.,1,A video has been viewed tens of thousands of times on Facebook Twitter and YouTube alongside a claim it shows Italian nationals expressing their gratitude to China for providing aid during the novel coronavirus pandemic.
7557,1335,481 new cases of #COVID19Nigeria; FCT-96 Lagos-89 Plateau-68 Ogun-49 Edo-44 Rivers-43 Oyo-25 Osun-23 Delta-15 Enugu-11 Kano-7 Kaduna-7 Bauchi-2 Bayelsa-1 Yobe-1 42689 confirmed 19270 discharged 878 deaths https://t.co/M1PVjNbR1d,0,481 new cases of #COVID19Nigeria; FCT-96 Lagos-89 Plateau-68 Ogun-49 Edo-44 Rivers-43 Oyo-25 Osun-23 Delta-15 Enugu-11 Kano-7 Kaduna-7 Bauchi-2 Bayelsa-1 Yobe-1 42689 confirmed 19270 discharged 878 deaths https://t.co/M1PVjNbR1d
398,1634,Ebola versus COVID-19 - The Movie https://t.co/5y8xAdTfuG #hollywood #covid19 #ebolavirus,1,Ebola versus COVID-19 - The Movie https://t.co/5y8xAdTfuG #hollywood #covid19 #ebolavirus
2010,3337,PCR tests cannot detect a new coronavirus.,1,PCR tests cannot detect a new coronavirus.
5166,754,We’ve been fact-checking @realDonaldTrump since 2011. Check out his PolitiFact scorecard including his claims about COVID-19 and Biden: https://t.co/KrciaOND1o https://t.co/ft8kfntJka,1,We’ve been fact-checking @realDonaldTrump since 2011. Check out his PolitiFact scorecard including his claims about COVID-19 and Biden: https://t.co/KrciaOND1o https://t.co/ft8kfntJka
8378,5357,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 22 September 2020 08:00 AM) ➡️Confirmed cases: 5562663 ➡️Recovered: 4497867 (80.9%)👍 ➡️Active cases: 975861 (17.5%) ➡️Deaths: 88935 (1.6%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/dtJpIuUfKh,0,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 22 September 2020 08:00 AM) ➡️Confirmed cases: 5562663 ➡️Recovered: 4497867 (80.9%)👍 ➡️Active cases: 975861 (17.5%) ➡️Deaths: 88935 (1.6%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/dtJpIuUfKh
1283,314,#IndiaFightsCorona: #COVID19 testing has become more affordable. Our testing strategy was to increase number of tests and to make it available in areas where most required i.e Andaman &amp; Nicobar Islands Lakshadweep North-East at affordable prices: @ProfBhargava DG @ICMRDELHI https://t.co/yJ85fH0Cl1,0,#IndiaFightsCorona: #COVID19 testing has become more affordable. Our testing strategy was to increase number of tests and to make it available in areas where most required i.e Andaman &amp; Nicobar Islands Lakshadweep North-East at affordable prices: @ProfBhargava DG @ICMRDELHI https://t.co/yJ85fH0Cl1
6311,3105,"Lockdown 2020 Survival Juice

Get your mug HERE &gt;&gt;&gt; https://t.co/c8y1icgbTs https://t.co/vlTolNoL0y",1,"Lockdown 2020 Survival Juice

Get your mug HERE &gt;&gt;&gt; https://t.co/c8y1icgbTs https://t.co/vlTolNoL0y"
6509,3531,U.S. sees 35K new COVID cases; national total now over 6 million https://t.co/vs0NECud4I,1,U.S. sees 35K new COVID cases; national total now over 6 million https://t.co/vs0NECud4I
4256,1693,???Nobody is found dead of corona in their homes.. They all die at the hospital.??�,1,???Nobody is found dead of corona in their homes.. They all die at the hospital.??�
1836,4220,• At Level 2 indoor and outdoor gatherings are limited to a maximum of 100 to keep everyone safe. • At Level 2 you can begin seeing family and friends again but you must do this safely.,0,• At Level 2 indoor and outdoor gatherings are limited to a maximum of 100 to keep everyone safe. • At Level 2 you can begin seeing family and friends again but you must do this safely.
7366,4917,"#BREAKINGhot COVID-19 MEANS THE ""CERTIFICATE OF IDENTIFICATION OF VACCINATION WITH ARTIFICIAL INTELLIGENCE""",1,"#BREAKINGhot COVID-19 MEANS THE ""CERTIFICATE OF IDENTIFICATION OF VACCINATION WITH ARTIFICIAL INTELLIGENCE"""
1019,4795,#IndiaFightsCorona: There is an exponential increase in the Tests Per Million (TPM) Population. 21 States/UTs are performing more tests per million than the national average: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/EVOwJXQuXb,0,#IndiaFightsCorona: There is an exponential increase in the Tests Per Million (TPM) Population. 21 States/UTs are performing more tests per million than the national average: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/EVOwJXQuXb
6440,5905,Timeline of the Trump administration's early messaging on the coronavirus pandemic https://t.co/pgXjssssu9 https://t.co/uyn7a6uEgL,1,Timeline of the Trump administration's early messaging on the coronavirus pandemic https://t.co/pgXjssssu9 https://t.co/uyn7a6uEgL
1326,3876,Queen Elizabeth II has been diagnosed with coronavirus.,1,Queen Elizabeth II has been diagnosed with coronavirus.
5521,2503,"The substance, chlorine dioxide, is a powerful bleach used in textile manufacturing. The Grenons market it as “miracle mineral solution” or MMS which they say when drunk as a dilution can cure almost all illnesses including #COVIDー19 cancer, HIV/Aids as well #Autism https://t.co/aMP0Nsg0pz",1,"The substance, chlorine dioxide, is a powerful bleach used in textile manufacturing. The Grenons market it as “miracle mineral solution” or MMS which they say when drunk as a dilution can cure almost all illnesses including #COVIDー19 cancer, HIV/Aids as well #Autism https://t.co/aMP0Nsg0pz"
475,1617,RT @CDCGlobal: The #COVID19 pandemic is impacting the fight for an AIDS-free generation. @CDCgov and @PEPFAR remain dedicated to both respo…,0,RT @CDCGlobal: The #COVID19 pandemic is impacting the fight for an AIDS-free generation. @CDCgov and @PEPFAR remain dedicated to both respo…
2810,1708,"NEWS! Avoid Coronavirus by just being patriotic, thinking optimistically and ignoring experts, instructs Boris https://t.co/RGIZhuBt4m https://t.co/VXYfhndoUO",1,"NEWS! Avoid Coronavirus by just being patriotic, thinking optimistically and ignoring experts, instructs Boris https://t.co/RGIZhuBt4m https://t.co/VXYfhndoUO"
6685,1470,#IndiaFightsCorona More than 74% of the Total Active Cases are in 9 most affected States. Maharashtra Karnataka and Andhra Pradesh presently contribute 49% of total active cases. https://t.co/fswdbnS7D4,0,#IndiaFightsCorona More than 74% of the Total Active Cases are in 9 most affected States. Maharashtra Karnataka and Andhra Pradesh presently contribute 49% of total active cases. https://t.co/fswdbnS7D4
1651,1187,Follow-up on earlier cases: ⁣ For the two cases who travelled from the UK out of 386 people being followed up and tested as part of a precautionary approach 288 negative tests have now been recorded. 25 people are still being contacted.⁣ ⁣,0,Follow-up on earlier cases: ⁣ For the two cases who travelled from the UK out of 386 people being followed up and tested as part of a precautionary approach 288 negative tests have now been recorded. 25 people are still being contacted.⁣ ⁣
8218,1049,"Three stories to read this morning: 🔴New lockdown restrictions begin in North East https://t.co/OPCsr251H0 🔴Two-week national lockdown in October proposed by top scientists https://t.co/Q28pcyrTsd 🔴""Yemen in denial about COVID-19"" https://t.co/sCjHbg9x30 https://t.co/ODAdHovMSN",0,"Three stories to read this morning: 🔴New lockdown restrictions begin in North East https://t.co/OPCsr251H0 🔴Two-week national lockdown in October proposed by top scientists https://t.co/Q28pcyrTsd 🔴""Yemen in denial about COVID-19"" https://t.co/sCjHbg9x30 https://t.co/ODAdHovMSN"
7586,1522,The fight against Covid takes warriors. Each and every one of us are warriors against this virus so make sure you’re fighting it the right way. Wash your hands. Wear a mask. #StayAtHome. We can beat this.,0,The fight against Covid takes warriors. Each and every one of us are warriors against this virus so make sure you’re fighting it the right way. Wash your hands. Wear a mask. #StayAtHome. We can beat this.
